544) Scaler: MinMax, classifier: SGD-sei-l2-2, mean: 0.5697439781974476, class wrong: [0, 195, 146, 54]
1422) Scaler: None, classifier: SGD-hu-l1-1, mean: 0.5697439781974476, class wrong: [0, 195, 146, 54]
522) Scaler: MinMax, classifier: SGD-hu-l1-1, mean: 0.5697897787596891, class wrong: [0, 195, 146, 54]
243) Scaler: MaxAbs, classifier: SGD-ei-l2-2, mean: 0.5697897787596891, class wrong: [0, 195, 146, 54]
523) Scaler: MinMax, classifier: SGD-ei-l1-1, mean: 0.5697897787596891, class wrong: [0, 195, 146, 54]
112) Scaler: MaxAbs, classifier: SGD-l-e-1, mean: 0.5697897787596891, class wrong: [0, 195, 146, 54]
1123) Scaler: Standard, classifier: SGD-ei-l1-1, mean: 0.5697897787596891, class wrong: [0, 195, 146, 54]
728) Scaler: Robust, classifier: SGD-mh-l2-2, mean: 0.5697897787596891, class wrong: [0, 195, 146, 54]
234) Scaler: MaxAbs, classifier: SGD-hu-n-1, mean: 0.5697897787596891, class wrong: [0, 195, 146, 54]
846) Scaler: Robust, classifier: SGD-hu-e-2, mean: 0.5697897787596891, class wrong: [0, 195, 146, 54]
1486) Scaler: None, classifier: PA-II--2, mean: 0.5699235383329213, class wrong: [369, 164, 22, 26]
252) Scaler: MaxAbs, classifier: SGD-sei-n-2, mean: 0.5701719735060455, class wrong: [0, 195, 146, 54]
136) Scaler: MaxAbs, classifier: SGD-h-n-2, mean: 0.5704640592950071, class wrong: [0, 195, 146, 54]
841) Scaler: Robust, classifier: SGD-sl-l2-2, mean: 0.5704648037649477, class wrong: [0, 195, 146, 54]
1234) Scaler: None, classifier: SGD-sh-e--6, mean: 0.5710604677887905, class wrong: [349, 57, 68, 54]
965) Scaler: Standard, classifier: SGD-p-l1--1, mean: 0.5723818656710092, class wrong: [211, 23, 146, 54]
1126) Scaler: Standard, classifier: SGD-hu-l2-1, mean: 0.5728412030702236, class wrong: [0, 195, 146, 54]
1026) Scaler: Standard, classifier: SGD-h-l2-2, mean: 0.5734654606887009, class wrong: [0, 195, 146, 54]
69) Scaler: MaxAbs, classifier: SGD-sh-l2--1, mean: 0.5742604140526224, class wrong: [143, 130, 109, 44]
548) Scaler: MinMax, classifier: SGD-sei-e-2, mean: 0.5742897927218793, class wrong: [0, 195, 146, 54]
1335) Scaler: None, classifier: SGD-p-e-2, mean: 0.5742897927218793, class wrong: [0, 195, 146, 54]
273) Scaler: MaxAbs, classifier: Perceptron-l1-1, mean: 0.5742897927218794, class wrong: [0, 195, 146, 54]
1015) Scaler: Standard, classifier: SGD-p-e-1, mean: 0.5742897927218794, class wrong: [0, 195, 146, 54]
425) Scaler: MinMax, classifier: SGD-p-l1-2, mean: 0.5742897927218794, class wrong: [640, 0, 146, 54]
1173) Scaler: Standard, classifier: Perceptron-l1-1, mean: 0.5742897927218794, class wrong: [0, 195, 146, 54]
269) Scaler: MaxAbs, classifier: Perceptron-l1--0, mean: 0.5742897927218794, class wrong: [0, 195, 146, 54]
1001) Scaler: Standard, classifier: SGD-h-l1-1, mean: 0.5742897927218794, class wrong: [0, 195, 146, 54]
1169) Scaler: Standard, classifier: Perceptron-l1--0, mean: 0.5742897927218794, class wrong: [0, 195, 146, 54]
565) Scaler: MinMax, classifier: Perceptron-l1--1, mean: 0.5742897927218794, class wrong: [0, 195, 146, 54]
848) Scaler: Robust, classifier: SGD-sei-e-2, mean: 0.5742897927218794, class wrong: [640, 0, 146, 54]
1177) Scaler: Standard, classifier: Perceptron-l1-2, mean: 0.5742897927218794, class wrong: [0, 195, 146, 54]
247) Scaler: MaxAbs, classifier: SGD-ei-e-2, mean: 0.5742897927218794, class wrong: [640, 0, 146, 54]
869) Scaler: Robust, classifier: Perceptron-l1--0, mean: 0.5742897927218794, class wrong: [0, 195, 146, 54]
265) Scaler: MaxAbs, classifier: Perceptron-l1--1, mean: 0.5742897927218794, class wrong: [0, 195, 146, 54]
577) Scaler: MinMax, classifier: Perceptron-l1-2, mean: 0.5742897927218794, class wrong: [0, 195, 146, 54]
873) Scaler: Robust, classifier: Perceptron-l1-1, mean: 0.5742897927218794, class wrong: [0, 195, 146, 54]
1473) Scaler: None, classifier: Perceptron-l1-1, mean: 0.5742897927218794, class wrong: [0, 195, 146, 54]
877) Scaler: Robust, classifier: Perceptron-l1-2, mean: 0.5742897927218794, class wrong: [0, 195, 146, 54]
573) Scaler: MinMax, classifier: Perceptron-l1-1, mean: 0.5742897927218794, class wrong: [0, 195, 146, 54]
1477) Scaler: None, classifier: Perceptron-l1-2, mean: 0.5742897927218794, class wrong: [0, 195, 146, 54]
277) Scaler: MaxAbs, classifier: Perceptron-l1-2, mean: 0.5742897927218794, class wrong: [0, 195, 146, 54]
569) Scaler: MinMax, classifier: Perceptron-l1--0, mean: 0.5742897927218794, class wrong: [0, 195, 146, 54]
102) Scaler: MaxAbs, classifier: SGD-l-l1-1, mean: 0.5744278189468621, class wrong: [0, 195, 146, 54]
1322) Scaler: None, classifier: SGD-l-l1-2, mean: 0.5744278189468621, class wrong: [0, 195, 146, 54]
531) Scaler: MinMax, classifier: SGD-ei-e-1, mean: 0.5744691469534746, class wrong: [0, 195, 146, 54]
711) Scaler: Robust, classifier: SGD-h-e-1, mean: 0.5744691469534746, class wrong: [0, 195, 146, 54]
428) Scaler: MinMax, classifier: SGD-mh-l2-2, mean: 0.5744691469534746, class wrong: [0, 195, 146, 54]
121) Scaler: MaxAbs, classifier: SGD-h-l1-2, mean: 0.5744691469534746, class wrong: [0, 195, 146, 54]
838) Scaler: Robust, classifier: SGD-hu-l1-2, mean: 0.5745103953300166, class wrong: [0, 195, 146, 54]
427) Scaler: MinMax, classifier: SGD-l-l2-2, mean: 0.5745103953300166, class wrong: [0, 195, 146, 54]
240) Scaler: MaxAbs, classifier: SGD-sei-l1-2, mean: 0.5745103953300166, class wrong: [0, 195, 146, 54]
223) Scaler: MaxAbs, classifier: SGD-ei-l1-1, mean: 0.5745103953300166, class wrong: [0, 195, 146, 54]
1325) Scaler: None, classifier: SGD-p-l1-2, mean: 0.5745103953300166, class wrong: [0, 195, 146, 54]
244) Scaler: MaxAbs, classifier: SGD-sei-l2-2, mean: 0.5745103953300166, class wrong: [0, 195, 146, 54]
245) Scaler: MaxAbs, classifier: SGD-sl-e-2, mean: 0.5745103953300166, class wrong: [0, 195, 146, 54]
1139) Scaler: Standard, classifier: SGD-ei-l1-2, mean: 0.5745103953300166, class wrong: [0, 195, 146, 54]
412) Scaler: MinMax, classifier: SGD-l-e-1, mean: 0.5745103953300166, class wrong: [0, 195, 146, 54]
1002) Scaler: Standard, classifier: SGD-l-l1-1, mean: 0.5745103953300166, class wrong: [0, 195, 146, 54]
401) Scaler: MinMax, classifier: SGD-h-l1-1, mean: 0.5745103953300166, class wrong: [0, 195, 146, 54]
731) Scaler: Robust, classifier: SGD-h-e-2, mean: 0.5745103953300166, class wrong: [0, 195, 146, 54]
723) Scaler: Robust, classifier: SGD-mh-l1-2, mean: 0.5745103953300166, class wrong: [0, 195, 146, 54]
127) Scaler: MaxAbs, classifier: SGD-l-l2-2, mean: 0.5745103953300166, class wrong: [0, 195, 146, 54]
1329) Scaler: None, classifier: SGD-sh-l2-2, mean: 0.5749156118679494, class wrong: [216, 100, 81, 32]
1339) Scaler: None, classifier: SGD-sh-n-2, mean: 0.5751431655688661, class wrong: [180, 85, 83, 52]
865) Scaler: Robust, classifier: Perceptron-l1--1, mean: 0.5752559762967586, class wrong: [101, 42, 146, 54]
1316) Scaler: None, classifier: SGD-h-n-1, mean: 0.5761129766209617, class wrong: [1, 175, 146, 54]
1096) Scaler: Standard, classifier: SGD-sei-l2--1, mean: 0.5764716372655618, class wrong: [132, 92, 125, 54]
1141) Scaler: Standard, classifier: SGD-sl-l2-2, mean: 0.5767421118417029, class wrong: [0, 195, 146, 54]
120) Scaler: MaxAbs, classifier: SGD-p-n-1, mean: 0.5773621074163483, class wrong: [0, 195, 146, 54]
1028) Scaler: Standard, classifier: SGD-mh-l2-2, mean: 0.5774178676615772, class wrong: [0, 195, 146, 54]
1144) Scaler: Standard, classifier: SGD-sei-l2-2, mean: 0.5776918200319238, class wrong: [0, 187, 146, 54]
675) Scaler: Robust, classifier: SGD-p-e--1, mean: 0.5784232722042664, class wrong: [101, 42, 146, 54]
154) Scaler: MaxAbs, classifier: SGD-hu-n--4, mean: 0.5784600661095958, class wrong: [235, 9, 123, 54]
1163) Scaler: Standard, classifier: Perceptron-e--2, mean: 0.5791849454746214, class wrong: [118, 95, 135, 49]
1162) Scaler: Standard, classifier: Perceptron-l2--2, mean: 0.5791849454746214, class wrong: [118, 95, 135, 49]
99) Scaler: MaxAbs, classifier: SGD-sh-n-0, mean: 0.5794687475648479, class wrong: [169, 119, 142, 46]
1493) Scaler: None, classifier: PA-I-2, mean: 0.5797287307466338, class wrong: [58, 88, 128, 54]
375) Scaler: MinMax, classifier: SGD-p-e--1, mean: 0.5803065474560822, class wrong: [572, 106, 18, 49]
1050) Scaler: Standard, classifier: SGD-hu-e--4, mean: 0.5803232449383542, class wrong: [224, 102, 105, 54]
369) Scaler: MinMax, classifier: SGD-sh-l2--1, mean: 0.5811383389320307, class wrong: [135, 100, 114, 54]
416) Scaler: MinMax, classifier: SGD-h-n-1, mean: 0.5820186084941734, class wrong: [0, 195, 146, 54]
1113) Scaler: Standard, classifier: SGD-sl-e-0, mean: 0.5827519852241589, class wrong: [470, 0, 146, 54]
1227) Scaler: None, classifier: SGD-l-l2--6, mean: 0.5837148471334189, class wrong: [177, 170, 64, 54]
74) Scaler: MaxAbs, classifier: SGD-sh-e--1, mean: 0.5839250214175649, class wrong: [171, 40, 136, 48]
1027) Scaler: Standard, classifier: SGD-l-l2-2, mean: 0.5840075569392332, class wrong: [0, 195, 146, 54]
1006) Scaler: Standard, classifier: SGD-h-l2-1, mean: 0.5842406458117122, class wrong: [0, 195, 146, 54]
110) Scaler: MaxAbs, classifier: SGD-p-l2-1, mean: 0.584864755722075, class wrong: [0, 195, 146, 54]
1294) Scaler: None, classifier: SGD-sh-e-0, mean: 0.5849147579407117, class wrong: [276, 8, 146, 53]
995) Scaler: Standard, classifier: SGD-p-e-0, mean: 0.5854045340024915, class wrong: [0, 195, 146, 54]
84) Scaler: MaxAbs, classifier: SGD-sh-l1-0, mean: 0.5856499068130164, class wrong: [217, 116, 108, 54]
1334) Scaler: None, classifier: SGD-sh-e-2, mean: 0.5861011517015627, class wrong: [283, 79, 103, 46]
707) Scaler: Robust, classifier: SGD-l-l2-1, mean: 0.5880095994851644, class wrong: [0, 195, 146, 54]
1482) Scaler: None, classifier: PA-II-0, mean: 0.588073529792786, class wrong: [404, 0, 139, 54]
645) Scaler: Robust, classifier: SGD-p-l1--2, mean: 0.5894320977754944, class wrong: [599, 110, 16, 48]
45) Scaler: MaxAbs, classifier: SGD-p-l1--2, mean: 0.5898407132375777, class wrong: [202, 0, 146, 54]
454) Scaler: MinMax, classifier: SGD-hu-n--4, mean: 0.5901051246305355, class wrong: [185, 132, 146, 19]
710) Scaler: Robust, classifier: SGD-p-l2-1, mean: 0.5909852215007463, class wrong: [3, 187, 146, 54]
1490) Scaler: None, classifier: PA-II--4, mean: 0.5912436842914244, class wrong: [35, 77, 146, 54]
1165) Scaler: Standard, classifier: Perceptron-l1--1, mean: 0.5918096338569505, class wrong: [211, 23, 146, 54]
394) Scaler: MinMax, classifier: SGD-sh-e-0, mean: 0.5922370714909727, class wrong: [0, 195, 146, 54]
683) Scaler: Robust, classifier: SGD-mh-l1-0, mean: 0.593283794958038, class wrong: [0, 195, 146, 54]
719) Scaler: Robust, classifier: SGD-sh-n-1, mean: 0.594109788998359, class wrong: [113, 115, 137, 41]
420) Scaler: MinMax, classifier: SGD-p-n-1, mean: 0.5947416092028489, class wrong: [0, 195, 146, 54]
1320) Scaler: None, classifier: SGD-p-n-1, mean: 0.5958987955422418, class wrong: [8, 190, 145, 54]
1310) Scaler: None, classifier: SGD-p-l2-1, mean: 0.5960654343404113, class wrong: [21, 98, 146, 46]
1248) Scaler: None, classifier: SGD-mh-l2--2, mean: 0.5977490076739789, class wrong: [34, 80, 146, 53]
1288) Scaler: None, classifier: SGD-mh-l2-0, mean: 0.5979660787908972, class wrong: [56, 62, 146, 54]
1019) Scaler: Standard, classifier: SGD-sh-n-1, mean: 0.5980714908112337, class wrong: [209, 69, 133, 51]
1415) Scaler: None, classifier: SGD-ei-e-0, mean: 0.5998068034764283, class wrong: [11, 91, 146, 54]
828) Scaler: Robust, classifier: SGD-sei-l2-1, mean: 0.599831944574662, class wrong: [0, 195, 146, 54]
1242) Scaler: None, classifier: SGD-l-l1--2, mean: 0.60026769372388, class wrong: [58, 72, 136, 54]
1492) Scaler: None, classifier: PA-II-1, mean: 0.6008557323486703, class wrong: [404, 10, 123, 54]
9) Scaler: MaxAbs, classifier: SGD-sh-l2--4, mean: 0.6012796533788347, class wrong: [271, 19, 84, 54]
561) Scaler: MinMax, classifier: Perceptron-l1--2, mean: 0.6015685379199154, class wrong: [104, 19, 146, 54]
750) Scaler: Robust, classifier: SGD-hu-e--4, mean: 0.6016635127944671, class wrong: [158, 66, 146, 54]
1230) Scaler: None, classifier: SGD-p-l2--6, mean: 0.6018650143549089, class wrong: [5, 143, 146, 48]
1254) Scaler: None, classifier: SGD-sh-e--2, mean: 0.6020520236022452, class wrong: [3, 135, 146, 54]
1273) Scaler: None, classifier: SGD-mh-e--1, mean: 0.6027467694290658, class wrong: [99, 126, 118, 54]
549) Scaler: MinMax, classifier: SGD-sl-n-2, mean: 0.602794164504713, class wrong: [0, 195, 146, 54]
1232) Scaler: None, classifier: SGD-l-e--6, mean: 0.6032055872984732, class wrong: [85, 195, 125, 32]
1245) Scaler: None, classifier: SGD-p-l1--2, mean: 0.6033457766760378, class wrong: [30, 194, 142, 13]
374) Scaler: MinMax, classifier: SGD-sh-e--1, mean: 0.6035788394257156, class wrong: [196, 107, 98, 47]
419) Scaler: MinMax, classifier: SGD-sh-n-1, mean: 0.6038764092900176, class wrong: [115, 117, 132, 44]
1301) Scaler: None, classifier: SGD-h-l1-1, mean: 0.6041744939327305, class wrong: [0, 195, 146, 54]
1223) Scaler: None, classifier: SGD-mh-l1--6, mean: 0.6050718597450755, class wrong: [253, 60, 71, 54]
1222) Scaler: None, classifier: SGD-l-l1--6, mean: 0.6053672173749785, class wrong: [91, 114, 123, 35]
119) Scaler: MaxAbs, classifier: SGD-sh-n-1, mean: 0.6073647349690271, class wrong: [9, 115, 145, 54]
354) Scaler: MinMax, classifier: SGD-sh-e--2, mean: 0.607556946178344, class wrong: [132, 90, 101, 48]
1208) Scaler: None, classifier: SGD-mh-l2--4, mean: 0.607651328967088, class wrong: [282, 54, 78, 54]
509) Scaler: MinMax, classifier: SGD-sl-l2-0, mean: 0.6082290851180705, class wrong: [0, 195, 146, 54]
1247) Scaler: None, classifier: SGD-l-l2--2, mean: 0.6082589631387768, class wrong: [147, 111, 82, 54]
1217) Scaler: None, classifier: SGD-l-n--4, mean: 0.6095800454711158, class wrong: [191, 49, 146, 38]
292) Scaler: MaxAbs, classifier: PA-II-1, mean: 0.6097106510421871, class wrong: [229, 84, 51, 54]
1463) Scaler: None, classifier: Perceptron-e--2, mean: 0.6121682704212259, class wrong: [108, 61, 146, 54]
1462) Scaler: None, classifier: Perceptron-l2--2, mean: 0.6121682704212259, class wrong: [108, 61, 146, 54]
1290) Scaler: None, classifier: SGD-p-l2-0, mean: 0.6121910043613779, class wrong: [20, 89, 146, 53]
1216) Scaler: None, classifier: SGD-h-n--4, mean: 0.6126950503870437, class wrong: [32, 168, 130, 54]
1293) Scaler: None, classifier: SGD-mh-e-0, mean: 0.6128559435273263, class wrong: [317, 49, 80, 51]
882) Scaler: Robust, classifier: PA-II-0, mean: 0.6135182440657884, class wrong: [278, 92, 94, 46]
235) Scaler: MaxAbs, classifier: SGD-ei-n-1, mean: 0.6139130928251996, class wrong: [0, 195, 146, 54]
1226) Scaler: None, classifier: SGD-h-l2--6, mean: 0.6139956752978346, class wrong: [48, 172, 146, 8]
535) Scaler: MinMax, classifier: SGD-ei-n-1, mean: 0.6141040028678312, class wrong: [0, 195, 146, 54]
1465) Scaler: None, classifier: Perceptron-l1--1, mean: 0.6141782989598437, class wrong: [134, 53, 146, 54]
694) Scaler: Robust, classifier: SGD-sh-e-0, mean: 0.6142884173268475, class wrong: [289, 12, 108, 54]
1281) Scaler: None, classifier: SGD-h-l1-0, mean: 0.6144531388623783, class wrong: [167, 122, 120, 54]
1418) Scaler: None, classifier: SGD-hu-n-0, mean: 0.614738529075539, class wrong: [0, 195, 146, 41]
1009) Scaler: Standard, classifier: SGD-sh-l2-1, mean: 0.6149563476910229, class wrong: [0, 195, 146, 54]
323) Scaler: MinMax, classifier: SGD-mh-l1--6, mean: 0.6152141686325575, class wrong: [75, 16, 146, 54]
1252) Scaler: None, classifier: SGD-l-e--2, mean: 0.6154791941559294, class wrong: [64, 119, 131, 33]
94) Scaler: MaxAbs, classifier: SGD-sh-e-0, mean: 0.6162221598716378, class wrong: [1, 195, 144, 54]
116) Scaler: MaxAbs, classifier: SGD-h-n-1, mean: 0.6163187782291258, class wrong: [0, 195, 146, 54]
1209) Scaler: None, classifier: SGD-sh-l2--4, mean: 0.6168942330154461, class wrong: [154, 131, 89, 52]
1483) Scaler: None, classifier: PA-I--1, mean: 0.6169619626147156, class wrong: [244, 24, 117, 54]
1114) Scaler: Standard, classifier: SGD-hu-e-0, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
840) Scaler: Robust, classifier: SGD-sei-l1-2, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
842) Scaler: Robust, classifier: SGD-hu-l2-2, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
1333) Scaler: None, classifier: SGD-mh-e-2, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
845) Scaler: Robust, classifier: SGD-sl-e-2, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
88) Scaler: MaxAbs, classifier: SGD-mh-l2-0, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
1106) Scaler: Standard, classifier: SGD-hu-l1-0, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
92) Scaler: MaxAbs, classifier: SGD-l-e-0, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
91) Scaler: MaxAbs, classifier: SGD-h-e-0, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
1107) Scaler: Standard, classifier: SGD-ei-l1-0, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
86) Scaler: MaxAbs, classifier: SGD-h-l2-0, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
83) Scaler: MaxAbs, classifier: SGD-mh-l1-0, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
81) Scaler: MaxAbs, classifier: SGD-h-l1-0, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
847) Scaler: Robust, classifier: SGD-ei-e-2, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
93) Scaler: MaxAbs, classifier: SGD-mh-e-0, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
82) Scaler: MaxAbs, classifier: SGD-l-l1-0, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
1098) Scaler: Standard, classifier: SGD-hu-e--1, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
87) Scaler: MaxAbs, classifier: SGD-l-l2-0, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
1115) Scaler: Standard, classifier: SGD-ei-e-0, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
1430) Scaler: None, classifier: SGD-hu-e-1, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
1121) Scaler: Standard, classifier: SGD-sl-l1-1, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
794) Scaler: Robust, classifier: SGD-hu-l2--1, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
381) Scaler: MinMax, classifier: SGD-h-l1-0, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
382) Scaler: MinMax, classifier: SGD-l-l1-0, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
791) Scaler: Robust, classifier: SGD-ei-l1--1, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
790) Scaler: Robust, classifier: SGD-hu-l1--1, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
383) Scaler: MinMax, classifier: SGD-mh-l1-0, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
72) Scaler: MaxAbs, classifier: SGD-l-e--1, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
71) Scaler: MaxAbs, classifier: SGD-h-e--1, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
386) Scaler: MinMax, classifier: SGD-h-l2-0, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
387) Scaler: MinMax, classifier: SGD-l-l2-0, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
1132) Scaler: Standard, classifier: SGD-sei-e-1, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
391) Scaler: MinMax, classifier: SGD-h-e-0, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
67) Scaler: MaxAbs, classifier: SGD-l-l2--1, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
774) Scaler: Robust, classifier: SGD-hu-l1--2, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
392) Scaler: MinMax, classifier: SGD-l-e-0, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
798) Scaler: Robust, classifier: SGD-hu-e--1, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
372) Scaler: MinMax, classifier: SGD-l-e--1, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
371) Scaler: MinMax, classifier: SGD-h-e--1, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
1129) Scaler: Standard, classifier: SGD-sl-e-1, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
1442) Scaler: None, classifier: SGD-hu-l2-2, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
832) Scaler: Robust, classifier: SGD-sei-e-1, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
829) Scaler: Robust, classifier: SGD-sl-e-1, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
1124) Scaler: Standard, classifier: SGD-sei-l1-1, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
825) Scaler: Robust, classifier: SGD-sl-l2-1, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
823) Scaler: Robust, classifier: SGD-ei-l1-1, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
191) Scaler: MaxAbs, classifier: SGD-ei-l1--1, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
839) Scaler: Robust, classifier: SGD-ei-l1-2, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
821) Scaler: Robust, classifier: SGD-sl-l1-1, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
362) Scaler: MinMax, classifier: SGD-l-l1--1, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
815) Scaler: Robust, classifier: SGD-ei-e-0, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
814) Scaler: Robust, classifier: SGD-hu-e-0, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
811) Scaler: Robust, classifier: SGD-ei-l2-0, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
810) Scaler: Robust, classifier: SGD-hu-l2-0, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
807) Scaler: Robust, classifier: SGD-ei-l1-0, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
806) Scaler: Robust, classifier: SGD-hu-l1-0, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
361) Scaler: MinMax, classifier: SGD-h-l1--1, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
827) Scaler: Robust, classifier: SGD-ei-l2-1, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
106) Scaler: MaxAbs, classifier: SGD-h-l2-1, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
103) Scaler: MaxAbs, classifier: SGD-mh-l1-1, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
1004) Scaler: Standard, classifier: SGD-sh-l1-1, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
1005) Scaler: Standard, classifier: SGD-p-l1-1, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
228) Scaler: MaxAbs, classifier: SGD-sei-l2-1, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
227) Scaler: MaxAbs, classifier: SGD-ei-l2-1, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
226) Scaler: MaxAbs, classifier: SGD-hu-l2-1, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
225) Scaler: MaxAbs, classifier: SGD-sl-l2-1, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
1013) Scaler: Standard, classifier: SGD-mh-e-1, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
1014) Scaler: Standard, classifier: SGD-sh-e-1, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
224) Scaler: MaxAbs, classifier: SGD-sei-l1-1, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
221) Scaler: MaxAbs, classifier: SGD-sl-l1-1, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
218) Scaler: MaxAbs, classifier: SGD-hu-n-0, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
215) Scaler: MaxAbs, classifier: SGD-ei-e-0, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
214) Scaler: MaxAbs, classifier: SGD-hu-e-0, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
1021) Scaler: Standard, classifier: SGD-h-l1-2, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
213) Scaler: MaxAbs, classifier: SGD-sl-e-0, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
1023) Scaler: Standard, classifier: SGD-mh-l1-2, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
211) Scaler: MaxAbs, classifier: SGD-ei-l2-0, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
194) Scaler: MaxAbs, classifier: SGD-hu-l2--1, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
195) Scaler: MaxAbs, classifier: SGD-ei-l2--1, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
198) Scaler: MaxAbs, classifier: SGD-hu-e--1, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
199) Scaler: MaxAbs, classifier: SGD-ei-e--1, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
202) Scaler: MaxAbs, classifier: SGD-hu-n--1, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
205) Scaler: MaxAbs, classifier: SGD-sl-l1-0, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
1003) Scaler: Standard, classifier: SGD-mh-l1-1, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
1035) Scaler: Standard, classifier: SGD-p-e-2, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
1033) Scaler: Standard, classifier: SGD-mh-e-2, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
206) Scaler: MaxAbs, classifier: SGD-hu-l1-0, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
1031) Scaler: Standard, classifier: SGD-h-e-2, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
207) Scaler: MaxAbs, classifier: SGD-ei-l1-0, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
210) Scaler: MaxAbs, classifier: SGD-hu-l2-0, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
